Time of the day,Hour of Time,Mode,Line Id,Stop Name,Avg. Delay Seconds
Afternoon,13,B,53,PRINCE DE LIEGE,91.5
Afternoon,13,B,53,PETERBOS,92.344234079
Afternoon,13,B,53,PETER BENOIT,86.252032520
Afternoon,13,B,53,PAGODES,91.682926829
Afternoon,13,B,53,MIROIR,91.044198895
Afternoon,13,B,53,MACHTENS,93.754355401
Afternoon,13,B,53,LOYAUTE,97.149532710
Afternoon,13,B,53,LONG BONNIER,84.108058608
Afternoon,13,B,53,LEROY,86.986979167
Afternoon,13,B,53,LEOPOLD I,93.344476744
Afternoon,13,B,53,KRUIPWEG,91.046403712
Afternoon,13,B,53,KAREL BOGAERD,93.552631579
Afternoon,13,B,53,HOP. MILITAIRE,63.310140637
Afternoon,13,B,53,GARE DE BOCKSTAEL,107.761499148
Afternoon,13,B,53,FRUITS,109.809900990
Afternoon,13,B,53,FERME NOS PILIFS,83.225806452
Afternoon,13,B,53,EMILE DELVA,96.880492091
Afternoon,13,B,53,DE WAND,98.994497937
Afternoon,13,B,53,CIM. DE MOLENBEEK,86.986455982
Afternoon,13,B,53,CANDRIES,94.637640449
Afternoon,13,B,53,BOSSAERT-BASILIQ.,85.222440945
Afternoon,13,B,53,BOCKSTAEL,105.836
Afternoon,13,B,53,BEYSEGHEM,91.988687783
Afternoon,13,B,53,BASTOGNE,83.501805054
Afternoon,13,B,53,ARTISTES,91.394422311
Afternoon,13,B,54,VANNE,96.423948220
Afternoon,13,B,54,TRONE,91.102229055
Afternoon,13,B,54,TRINITE,93.037815126
Afternoon,13,B,54,TOURNOI,93.640668524
Afternoon,13,B,54,SAINT-DENIS,82.364741641
Afternoon,13,B,54,QUART.ST-BONIFACE,108.971014493
Afternoon,13,B,54,PRISON,92.424290221
Afternoon,13,B,54,PORTE DE NAMUR,114.696202532
Afternoon,13,B,54,MYSTERE,93.173361522
Afternoon,13,B,54,MA CAMPAGNE,95.943965517
Afternoon,13,B,54,JUPITER,83.108753316
Afternoon,13,B,54,GARE FOREST-EST,91.844488189
Afternoon,13,B,54,FOREST NATIONAL,89.662921348
Afternoon,13,B,54,FOREST CENTRE,93.100257069
Afternoon,13,B,54,FOREST (BERVOETS),70.628083491
Afternoon,13,B,54,FERNAND COCQ,101.132936508
Afternoon,13,B,54,DUDEN,88.302325581
Afternoon,13,B,54,BERVOETS,87.839721254
Afternoon,13,B,54,BAILLI,100.401639344
Afternoon,13,B,54,ALBERT,92.509677419
Afternoon,13,B,56,VOLTAIRE,144.997596154
Afternoon,13,B,56,VERGER,140.428571429
Afternoon,13,B,56,VERBOEKHOVEN,167.782608696
Afternoon,13,B,56,VAN PRAET,130.830287206
Afternoon,13,B,56,VAL MARIA,133.621169916
Afternoon,13,B,56,SCHUMAN,120.372020725
Afternoon,13,B,56,PRINC. ELISABETH,150.260869565
Afternoon,13,B,56,PRES COMMUNS,144.526627219
Afternoon,13,B,56,POGGE,151.452606635
Afternoon,13,B,56,PETER BENOIT,142.262376238
Afternoon,13,B,56,MERCATOR,115.797979798
Afternoon,13,B,56,LUTHER,116.872881356
Afternoon,13,B,56,HOP. MILITAIRE,141.712820513
Afternoon,13,B,56,HEEMBEEK,146.637119114
Afternoon,13,B,56,FERME NOS PILIFS,139.145510836
Afternoon,13,B,56,DOCKS BRUXSEL,153.364008180
Afternoon,13,B,56,DE BEJAR,113.849673203
Afternoon,13,B,56,DAILLY,143.196491228
Afternoon,13,B,56,CROSSING,153.300884956
Afternoon,13,B,56,CROIX DE GUERRE,148.043037975
Afternoon,13,B,56,COTEAUX,149.668171558
Afternoon,13,B,56,COLIGNON,165.212237094
Afternoon,13,B,56,BUDA,180.158307210
Afternoon,13,B,56,BREMER,134.575
Afternoon,13,B,56,BRABANCONNE,141.626702997
Afternoon,13,B,56,AZALEES,146.677192982
Afternoon,13,B,56,ANTOON VAN OSS,124.173913043
Afternoon,13,B,56,AMBIORIX,142.950859951
Afternoon,13,B,57,WTC,148.182741117
Afternoon,13,B,57,WILLEBROEK,156.422818792
Afternoon,13,B,57,VAN PRAET,215.562801932
Afternoon,13,B,57,TROIS PERTUIS,226.359550562
Afternoon,13,B,57,TRASSERSWEG,230.834782609
Afternoon,13,B,57,TOUR ET TAXIS,177.507317073
Afternoon,13,B,57,RIVE GAUCHE,224
Afternoon,13,B,57,PAVILLONS MEUDON,215.296610169
Afternoon,13,B,57,MERCATOR,178.824074074
Afternoon,13,B,57,MARLY,235.236024845
Afternoon,13,B,57,MARIE-CHRISTINE,248.177914110
Afternoon,13,B,57,HOP. MILITAIRE,95.611570248
Afternoon,13,B,57,GARE DU NORD,175.675287356
Afternoon,13,B,57,ENTREPOT,179.637931034
Afternoon,13,B,57,DE BEJAR,215.048543689
Afternoon,13,B,57,CLAESSENS,186.054140127
Afternoon,13,B,57,CHEMIN VERT,221.915254237
Afternoon,13,B,57,BIEBUYCK,234.324022346
Afternoon,13,B,57,AVANT-PORT,238.035928144
Afternoon,13,B,57,ANTOON VAN OSS,203.432
Afternoon,13,B,58,YSER,79.347826087
Afternoon,13,B,58,WTC,128.413265306
Afternoon,13,B,58,VILVOORDE STATION,82.130841121
Afternoon,13,B,58,VIER FONTEINEN,126.472222222
Afternoon,13,B,58,VERBOEKHOVEN,129.685920578
Afternoon,13,B,58,STEPHENSON,134.103671706
Afternoon,13,B,58,ROGIER,144.545871560
Afternoon,13,B,58,RIVE DROITE,134.445544554
Afternoon,13,B,58,PRINC. ELISABETH,142.273657289
Afternoon,13,B,58,PONT ALBERT,147
Afternoon,13,B,58,PAVILLON,135.360563380
Afternoon,13,B,58,NICOLAY,78.069444444
Afternoon,13,B,58,MONNOYER,137.831325301
Afternoon,13,B,58,MASUI,131.684065934
Afternoon,13,B,58,HELDENPLEIN,141.253086420
Afternoon,13,B,58,GLIBERT,135.137168142
Afternoon,13,B,58,GARE DU NORD,132.360919540
Afternoon,13,B,58,DOCKS BRUXSEL,151.565727700
Afternoon,13,B,58,DIEGEMSTRAAT,144.527881041
Afternoon,13,B,58,DESTOUVELLES,131
Afternoon,13,B,58,CHEMIN DE FER,145.297468354
Afternoon,13,B,58,CERES,133.532934132
Afternoon,13,B,58,BLOKKEN,129.851211073
Afternoon,13,B,58,BICOQUE,141.495283019
Afternoon,13,B,58,AQUIRIS,136.33
Afternoon,13,B,59,WERY,130.754237288
Afternoon,13,B,59,VERBOEKHOVEN,131.232209738
Afternoon,13,B,59,VANDENHOVEN,125.578378378
Afternoon,13,B,59,SCHAERBEEK GARE,126.612565445
Afternoon,13,B,59,SAINT-VINCENT,119.515337423
Afternoon,13,B,59,PRINC. ELISABETH,122.585820896
Afternoon,13,B,59,PICARDIE,112.980198020
Afternoon,13,B,59,PARC LEOPOLD,128.888888889
Afternoon,13,B,59,NATATION,131.817391304
Afternoon,13,B,59,MAELBEEK,132.971428571
Afternoon,13,B,59,LIVINGSTONE,119.43
Afternoon,13,B,59,LEVURE,142.022988506
Afternoon,13,B,59,JOURDAN,142.198581560
Afternoon,13,B,59,HUART-HAMOIR,127.940140845
Afternoon,13,B,59,HOUWAERT,118.688073394
Afternoon,13,B,59,HOP. ETT.-IXELLES,63.6
Afternoon,13,B,59,HERMAN,192.1625
Afternoon,13,B,59,GUTENBERG,146.931174089
Afternoon,13,B,59,GEEFS,129.696428571
Afternoon,13,B,59,FLAGEY,137.647272727
Afternoon,13,B,59,ERNEST LAUDE,134.276595745
Afternoon,13,B,59,EENENS,133.25
Afternoon,13,B,59,COTEAUX,231.35
Afternoon,13,B,59,CHAUMONTEL,125.336206897
Afternoon,13,B,59,CARLI,112.357541899
Afternoon,13,B,59,BRAEMT,128.260563380
Afternoon,13,B,59,BOSSUET,125.573770492
Afternoon,13,B,59,BORDET STATION,118.188235294
Afternoon,13,B,59,ANATOLE FRANCE,129.241379310
Afternoon,13,B,60,WASHINGTON,129.953095685
Afternoon,13,B,60,VLEURGAT,136.713983051
Afternoon,13,B,60,VARIA,125.345930233
Afternoon,13,B,60,VAN EYCK,162.803278689
Afternoon,13,B,60,UCCLE CALEVOET,133.990604027
Afternoon,13,B,60,SCHUMAN,123.967359050
Afternoon,13,B,60,PLACE SAINT-JOB,102.840375587
Afternoon,13,B,60,PAPENKASTEEL,136.413461538
Afternoon,13,B,60,OBSERVATOIRE,112.559859155
Afternoon,13,B,60,MERCURE,118.149560117
Afternoon,13,B,60,MARIE DEPAGE,145.287128713
Afternoon,13,B,60,MALIBRAN,137.753456221
Afternoon,13,B,60,LEPOUTRE,134.532558140
Afternoon,13,B,60,LANGEVELD,112.162939297
Afternoon,13,B,60,JOURDAN,105.268361582
Afternoon,13,B,60,HOUZEAU,122.391684902
Afternoon,13,B,60,HELLEVELT,119.816326531
Afternoon,13,B,60,GROELSTVELD,107.793248945
Afternoon,13,B,60,GEORGES BRUGMANN,123.650224215
Afternoon,13,B,60,GARE DE SAINT-JOB,115.281914894
Afternoon,13,B,60,FROISSART,116.491833031
Afternoon,13,B,60,FLAGEY,143.747276688
Afternoon,13,B,60,ETANGS,139.548022599
Afternoon,13,B,60,ENGELAND,130.540145985
Afternoon,13,B,60,DROSSART,122.410468320
Afternoon,13,B,60,DE WANSIJN,109.298050139
Afternoon,13,B,60,CHENAIE,121.342465753
Afternoon,13,B,60,CAVELL,122.578947368
Afternoon,13,B,60,BRUNARD,126.464285714
Afternoon,13,B,60,BLYCKAERTS,126.295336788
Afternoon,13,B,60,BIARRITZ,143.795977011
Afternoon,13,B,60,AMBIORIX,110.931380753
Afternoon,13,B,61,WAPPERS,156.772307692
Afternoon,13,B,61,STEURS,148.275330396
Afternoon,13,B,61,SAINT-LOUIS,149.621145374
Afternoon,13,B,61,RUE TRAVERSIERE,165.006097561
Afternoon,13,B,61,ROGIER,135.637168142
Afternoon,13,B,61,MONTGOMERY,88.699891658
Afternoon,13,B,61,MERODE,144.545808967
Afternoon,13,B,61,JAMBLINNE DE MEUX,153.141643059
Afternoon,13,B,61,HOUWAERT,152.910052910
Afternoon,13,B,61,GARE DU NORD,74.928571429
Afternoon,13,B,61,FUSS,145.595330739
Afternoon,13,B,61,DAILLY,162.335423197
Afternoon,13,B,61,CLAYS,150.020338983
Afternoon,13,B,61,CHEVALERIE,161.864615385
Afternoon,13,B,61,CHASSEURS ARDEN.,155.995203837
Afternoon,13,B,61,BRABANCONNE,150.306122449
Afternoon,13,B,61,BOTANIQUE,159.979919679
Afternoon,13,B,63,WATERLOO WILSON,109.784313725
Afternoon,13,B,63,TREURENBERG,101.371710526
Afternoon,13,B,63,SAINT-JOSSE,109.244897959
Afternoon,13,B,63,ROSA PARKS,90.389891697
Afternoon,13,B,63,PRESSE,92.616071429
Afternoon,13,B,63,PLASKY,115.618296530
Afternoon,13,B,63,PAUL LEDUC,157.911051213
Afternoon,13,B,63,OPTIMISME,158.035135135
Afternoon,13,B,63,MICHEL-ANGE,88.184466019
Afternoon,13,B,63,MEISER,125.315789474
Afternoon,13,B,63,MAX-PLASKY,94.012711864
Afternoon,13,B,63,MARGUERITE,118.177419355
Afternoon,13,B,63,MADOU,100.190376569
Afternoon,13,B,63,LEOPOLD III,142.300518135
Afternoon,13,B,63,JAMBLINNE DE MEUX,112.869834711
Afternoon,13,B,63,GUTENBERG,107.378787879
Afternoon,13,B,63,GUEUX,108.498591549
Afternoon,13,B,63,GARE CENTRALE,81.598393574
Afternoon,13,B,63,FRANS COURTENS,154.422932331
Afternoon,13,B,63,DIABLOTINS,135.327160494
Afternoon,13,B,63,CIM. DE BRUXELLES,103.004169562
Afternoon,13,B,63,ARBRE UNIQUE,153.267295597
Afternoon,13,B,63,AMBIORIX,98.376528117
Afternoon,13,B,64,VANDENHOVEN,114.003484321
Afternoon,13,B,64,TRONE,152.505813953
Afternoon,13,B,64,TREVES,146.989208633
Afternoon,13,B,64,TOULOUSE,149.052631579
Afternoon,13,B,64,SCIENCE,151.914893617
Afternoon,13,B,64,SAINT-VINCENT,110.697560976
Afternoon,13,B,64,PORTE DE NAMUR,144.375
Afternoon,13,B,64,PATRIE,147.235969388
Afternoon,13,B,64,PAIX,124.577114428
Afternoon,13,B,64,OUD KAPELLEKE,122.127659574
Afternoon,13,B,64,NOTRE-DAME,119.104895105
Afternoon,13,B,64,MAELBEEK,139.898203593
Afternoon,13,B,64,LUXEMBOURG,139.302222222
Afternoon,13,B,64,LIVINGSTONE,143.641791045
Afternoon,13,B,64,JOSAPHAT,131.151750973
Afternoon,13,B,64,FONSON,109.928934010
Afternoon,13,B,64,DAILLY,113.322916667
Afternoon,13,B,64,CONSCIENCE,134.361502347
Afternoon,13,B,64,CHAZAL,134.2
Afternoon,13,B,64,BRABANCONNE,124.108208955
Afternoon,13,B,64,BORDET STATION,115.106194690
Afternoon,13,B,64,BICHON,136.134375
Afternoon,13,B,64,AMBIORIX,129.380614657
Afternoon,13,B,65,WITLOOF,84.913333333
Afternoon,13,B,65,VANDENHOVEN,116.312775330
Afternoon,13,B,65,TWYENINCK,89.254355401
Afternoon,13,B,65,TREURENBERG,79.983739837
Afternoon,13,B,65,ROSA PARKS,83.809160305
Afternoon,13,B,65,QUETELET,85.692307692
Afternoon,13,B,65,PRESSE,87.319230769
Afternoon,13,B,65,PATRIE,80.039501040
Afternoon,13,B,65,NOTRE-DAME,91.407786885
Afternoon,13,B,65,MATISSE,120.136690647
Afternoon,13,B,65,MADOU,78.068181818
Afternoon,13,B,65,LEKAERTS,105.506493506
Afternoon,13,B,65,JOSAPHAT,91.634005764
Afternoon,13,B,65,HOEDEMAEKERS,97.339960239
Afternoon,13,B,65,HAREN,163.375
Afternoon,13,B,65,GARE DE HAREN-SUD,96.439560440
Afternoon,13,B,65,GARE CENTRALE,88.278787879
Afternoon,13,B,65,FERNAND LEGER,85.106339468
Afternoon,13,B,65,DA VINCI,121.637096774
Afternoon,13,B,65,CORTENBACH,92.410714286
Afternoon,13,B,65,CONSCIENCE,85.201515152
Afternoon,13,B,65,CHAZAL,83.249370277
Afternoon,13,B,65,BORDET STATION,103.420765027
Afternoon,13,B,65,BIPLAN,94.119001919
Afternoon,13,B,65,BIENFAITEURS,79.301136364
Afternoon,13,B,65,BICHON,94.276767677
Afternoon,13,B,66,VILLON,103.827586207
Afternoon,13,B,66,TREURENBERG,77.848
Afternoon,13,B,66,TERDELT,91.375335121
Afternoon,13,B,66,ROSA PARKS,92.670329670
Afternoon,13,B,66,QUETELET,95.375
Afternoon,13,B,66,PRESSE,92.058823529
Afternoon,13,B,66,PEAGE,114.968724280
Afternoon,13,B,66,PADUWA,80.122137405
Afternoon,13,B,66,MADOU,96.503225806
Afternoon,13,B,66,LOUIS BERTRAND,88.979357798
Afternoon,13,B,66,LATINIS,85.410958904
Afternoon,13,B,66,KURTH,92.608076010
Afternoon,13,B,66,GUILLAUME,87.047858942
Afternoon,13,B,66,GARE D'EVERE,109.603896104
Afternoon,13,B,66,GARE CENTRALE,88.234567901
Afternoon,13,B,66,EVERE SHOPPING,104.022587269
Afternoon,13,B,66,DUNANT,93.484240688
Afternoon,13,B,66,DIABLOTINS,109.978813559
Afternoon,13,B,66,CROSSING,82.011049724
Afternoon,13,B,66,CONSCIENCE,86.274924471
Afternoon,13,B,66,CIM. DE BRUXELLES,85.146964856
Afternoon,13,B,66,ARTEMIS,85.201388889
Afternoon,13,B,70,VIEUX CHEMIN,158.264705882
Afternoon,13,B,70,UCCLE CALEVOET,163.516746411
Afternoon,13,B,70,ROOSENDAEL,107
Afternoon,13,B,70,RITTWEGER,163.902255639
Afternoon,13,B,70,PEYO,154.522388060
Afternoon,13,B,70,MOENSBERG GARE,164.589552239
Afternoon,13,B,70,JEANNE HERREMAN,153.664739884
Afternoon,13,B,70,HOSPICES,121.901408451
Afternoon,13,B,70,HOMBORCH,156.916518650
Afternoon,13,B,70,HEROS,163.095070423
Afternoon,13,B,70,GRIOTTES,154.387096774
Afternoon,13,B,70,GLOBE,159.136986301
Afternoon,13,B,70,GARE DE LINKEBEEK,163.702702703
Afternoon,13,B,70,ENGELAND,163.84375
Afternoon,13,B,70,COLLEGE ST-PIERRE,173.929961089
Afternoon,13,B,70,CABRIS,158.271428571
Afternoon,13,B,70,BRAVES,154.362903226
Afternoon,13,B,70,BOURDON,165.107317073
Afternoon,13,B,70,BIGARREAUX,181.344086022
Afternoon,13,B,71,ULB,74.292063492
Afternoon,13,B,71,TRONE,70.649881983
Afternoon,13,B,71,ROYALE,67.624524715
Afternoon,13,B,71,QUART.ST-BONIFACE,74.348268839
Afternoon,13,B,71,PORTE DE NAMUR,71.713387242
Afternoon,13,B,71,MUSEE D'IXELLES,73.217481790
Afternoon,13,B,71,JEANNE,72.498452012
Afternoon,13,B,71,GEO BERNIER,75.660138249
Afternoon,13,B,71,GARE CENTRALE,72.882604055
Afternoon,13,B,71,FRAITEUR,66.4784
Afternoon,13,B,71,FLAGEY,76.214139344
Afternoon,13,B,71,FERNAND COCQ,69.285869565
Afternoon,13,B,71,ETANGS D'IXELLES,79.232954545
Afternoon,13,B,71,DELTA,66.791808874
Afternoon,13,B,71,DE BROUCKERE,51.360975610
Afternoon,13,B,71,CIM. D'IXELLES,70.700209644
Afternoon,13,B,71,CHIREC,67.510526316
Afternoon,13,B,71,BUYL,75.378766141
Afternoon,13,B,71,BOZAR,80.147727273
Afternoon,13,B,71,BEAULIEU,80.517702596
Afternoon,13,B,71,ARENBERG,65.373786408
Afternoon,13,B,72,VIGNETTE,82.833333333
Afternoon,13,B,72,ULB,116.774193548
Afternoon,13,B,72,ROUGE-CLOITRE,96.939393939
Afternoon,13,B,72,ROODENBERG,82.043478261
Afternoon,13,B,72,JARDIN MASSART,86.228571429
Afternoon,13,B,72,INVALIDES,91.8
Afternoon,13,B,72,HERRMANN-DEBROUX,91.525
Afternoon,13,B,72,FRAITEUR,125.684210526
Afternoon,13,B,72,DEMEY,105.319148936
Afternoon,13,B,72,DELTA,133.070707071
Afternoon,13,B,72,CLESSE,80.612244898
Afternoon,13,B,72,CIM. D'IXELLES,131
Afternoon,13,B,72,CHIREC,96.189655172
Afternoon,13,B,72,ADEPS,155.994152047
Afternoon,13,B,74,VICTOR ALLARD,99.639593909
Afternoon,13,B,74,VEEWEYDE,106.472413793
Afternoon,13,B,74,VAN KALKEN,99.708894879
Afternoon,13,B,74,UCCLE-STALLE,72.8203125
Afternoon,13,B,74,TREFLES,115.192307692
Afternoon,13,B,74,SAINT-DENIS,118.860068259
Afternoon,13,B,74,MEYLEMEERSCH,115.477011494
Afternoon,13,B,74,MARTIN LUTH. KING,123.456647399
Afternoon,13,B,74,MARIE CURIE,110.526627219
Afternoon,13,B,74,ILE SAINTE-HELENE,90.4
Afternoon,13,B,74,GARE FOREST-EST,126.952380952
Afternoon,13,B,74,FRANS HALS,114.738636364
Afternoon,13,B,74,FORESTOISE,118.208333333
Afternoon,13,B,74,FOREST NATIONAL,125.072874494
Afternoon,13,B,74,FOREST CENTRE,121.721621622
Afternoon,13,B,74,ERASME,115.097297297
Afternoon,13,B,74,EDDY MERCKX,107.348623853
Afternoon,13,B,74,DIGUE DU CANAL,106.547486034
Afternoon,13,B,74,DECROLY,113.545454545
Afternoon,13,B,74,DEBUSSY,98.751269036
Afternoon,13,B,74,CLEMENCE EVERARD,95.251475797
Afternoon,13,B,74,CHARROI,104.182098765
Afternoon,13,B,74,BERVOETS,109.679790026
Afternoon,13,B,74,AULNE,91.707317073
Afternoon,13,B,74,ARISTIDE BRIAND,102.518518519
Afternoon,13,B,75,YSAYE,134.956521739
Afternoon,13,B,75,WESTLAND SHOPPING,143.462585034
Afternoon,13,B,75,WAXWEILER,143.192429022
Afternoon,13,B,75,WAUTERS,153.136363636
Afternoon,13,B,75,VAN BEETHOVEN,161.338797814
Afternoon,13,B,75,RENE HENRY,140.926345609
Afternoon,13,B,75,POMMIER,135.283687943
Afternoon,13,B,75,HUIT HEURES,119.050955414
Afternoon,13,B,75,HOPITAL BRACOPS,160.880555556
Afternoon,13,B,75,FRUITS,147.098214286
Afternoon,13,B,75,COLOMBOPHILES,116.817204301
Afternoon,13,B,75,CERIA,161.787185355
Afternoon,13,B,75,CAMPUS CERIA,136.783333333
Afternoon,13,B,75,BON AIR,76.820326679
Afternoon,13,B,75,BIZET,142.990267640
Afternoon,13,B,76,VIOLETTES,239.869565217
Afternoon,13,B,76,STIJN STREUVELS,215.369230769
Afternoon,13,B,76,RING 0,200.6
Afternoon,13,B,76,REINE ASTRID,213.0625
Afternoon,13,B,76,PLAINE DES SPORTS,222.537037037
Afternoon,13,B,76,OPPEM,75.5
Afternoon,13,B,76,MARMOTTE,248.282608696
Afternoon,13,B,76,LOUIS MARCELIS,250.285714286
Afternoon,13,B,76,KRAAINEM-SHOPPING,229.75
Afternoon,13,B,76,KRAAINEM,76.205804749
Afternoon,13,B,76,HERNALSTEEN,236.682926829
Afternoon,13,B,76,GERGEL,228.219178082
Afternoon,13,B,77,VOISINS,570
Afternoon,13,B,77,REINE ASTRID,491.5
Afternoon,13,B,77,LONG-CHENE,607
Afternoon,13,B,77,KRAAINEM-SHOPPING,482.76
Afternoon,13,B,77,KRAAINEM,634.116504854
Afternoon,13,B,77,HIPPODROME,926.8125
Afternoon,13,B,77,GERGEL,568.333333333
Afternoon,13,B,77,EGLISE WEZEMBEEK,558.8
Afternoon,13,B,77,DEUTSCHE SCHULE,602.666666667
Afternoon,13,B,78,VETERINAIRES,83.387755102
Afternoon,13,B,78,PETITE ILE,107.197740113
Afternoon,13,B,78,MOZART,155.808823529
Afternoon,13,B,78,LABEUR,156.860869565
Afternoon,13,B,78,INTERNATIONAL,144.968354430
Afternoon,13,B,78,HUMANITE,80.814814815
Afternoon,13,B,78,HERMES,145.803167421
Afternoon,13,B,78,GARE DU MIDI,134.290540541
Afternoon,13,B,78,ELOY,81.779220779
Afternoon,13,B,78,DIGUE DU CANAL,167.327731092
Afternoon,13,B,78,DEUX GARES,79.015075377
Afternoon,13,B,78,BOLLINCKX,153.767123288
Afternoon,13,B,79,VICTOR HUGO,156.035242291
Afternoon,13,B,79,THIRY-WOLUWE,131.772020725
Afternoon,13,B,79,SCHUMAN,81.795228628
Afternoon,13,B,79,PLEIADES,123.367924528
Afternoon,13,B,79,MOUNIER,123.497354497
Afternoon,13,B,79,MICHEL-ANGE,145.943502825
Afternoon,13,B,79,MARCEL THIRY,145.517241379
Afternoon,13,B,79,KRAAINEM,92.063583815
Afternoon,13,B,79,JAMBLINNE DE MEUX,131.792727273
Afternoon,13,B,79,HOF TER MUSSCHEN,139.486702128
Afternoon,13,B,79,GULLEDELLE,138.666666667
Afternoon,13,B,79,GUEUX,136.453416149
Afternoon,13,B,79,DIVIN SAUVEUR,123.699453552
Afternoon,13,B,79,DIAMANT,144.132963989
Afternoon,13,B,79,COLONEL BOURG,147.664259928
Afternoon,13,B,79,CLINIQUES-UCL,111.366972477
Afternoon,13,B,79,CARENE,129.131868132
Afternoon,13,B,79,CAPRICORNE,147.087179487
Afternoon,13,B,79,AUDITOIRES-UCL,113.969696970
Afternoon,13,B,79,ARIANE,147.231578947
Afternoon,13,B,79,ANDROMEDE,152.205128205
Afternoon,13,B,80,VANDENHOVEN,96.601851852
Afternoon,13,B,80,TWYENINCK,95.223529412
Afternoon,13,B,80,TRONE,105.290909091
Afternoon,13,B,80,SCIENCE,100.575916230
Afternoon,13,B,80,PORTE DE NAMUR,104.057522124
Afternoon,13,B,80,PADUWA,97.891992551
Afternoon,13,B,80,MUSEUM,98.934944238
Afternoon,13,B,80,MONTGOMERY,99.815533981
Afternoon,13,B,80,MEUDON,111.75
Afternoon,13,B,80,MERODE,111.441690962
Afternoon,13,B,80,LUXEMBOURG,102.544871795
Afternoon,13,B,80,LEMAN,97.051980198
Afternoon,13,B,80,JULES BORDET,91.716942149
Afternoon,13,B,80,JOURDAN,107.173387097
Afternoon,13,B,80,IDALIE,100.245059289
Afternoon,13,B,80,ICHEC,110.509433962
Afternoon,13,B,80,HEYDENBERG,104.026890756
Afternoon,13,B,80,HAREN,73.620512821
Afternoon,13,B,80,GEORGES HENRI,105.268465909
Afternoon,13,B,80,GAULOIS,108.593692022
Afternoon,13,B,80,GARE DE HAREN-SUD,98.063205418
Afternoon,13,B,80,FEVRIER,98.150793651
Afternoon,13,B,80,ETANGS,97.822510823
Afternoon,13,B,80,DIABLOTINS,83.436754177
Afternoon,13,B,80,DEGROOFF,114.939739414
Afternoon,13,B,80,DA VINCI,89.479256080
Afternoon,13,B,80,CORTENBACH,94.910646388
Afternoon,13,B,80,COLONEL BOURG,99.908333333
Afternoon,13,B,80,CIM. DE BRUXELLES,90.182305630
Afternoon,13,B,80,CARENE,113.952173913
Afternoon,13,B,80,BORDET STATION,97.281491003
Afternoon,13,B,80,BIPLAN,107.428571429
Afternoon,13,B,80,ARTEMIS,95.216
Afternoon,13,B,83,VERSAILLES,153.555769231
Afternoon,13,B,83,VAL MARIA,160.979335793
Afternoon,13,B,83,STIENON,127.931428571
Afternoon,13,B,83,SQ. DU CENTENAIRE,145.993006993
Afternoon,13,B,83,SORENSEN,139.401673640
Afternoon,13,B,83,ROI BAUDOUIN,125.713355049
Afternoon,13,B,83,RENIERS,120.025641026
Afternoon,13,B,83,PAMPOEL,148.454861111
Afternoon,13,B,83,PALAIS 12,155.124137931
Afternoon,13,B,83,PAGODES,159.670918367
Afternoon,13,B,83,NEREUS,150.036211699
Afternoon,13,B,83,LONG BONNIER,155.428290766
Afternoon,13,B,83,LE ROUX,167.119047619
Afternoon,13,B,83,HOPITAL BRUGMANN,136.8125
Afternoon,13,B,83,HOP. DES ENFANTS,114.102040816
Afternoon,13,B,83,HEYSEL,155.166666667
Afternoon,13,B,83,GARE DE BERCHEM,139.8
Afternoon,13,B,83,FORUM,163.213008130
Afternoon,13,B,83,EUGENE TOUSSAINT,157.924731183
Afternoon,13,B,83,ESPLANADE,159.734653465
Afternoon,13,B,83,DE WAND,160.409475465
Afternoon,13,B,83,DE VILLEGAS,149.342342342
Afternoon,13,B,83,CROCQ,133.791262136
Afternoon,13,B,83,CRAETBOS,163.448979592
Afternoon,13,B,83,BONAVENTURE,132.3625
Afternoon,13,B,83,BOIS DES ILES,171.232558140
Afternoon,13,B,83,BEYSEGHEM,160.386430678
Afternoon,13,B,83,BERGDAL,160.941475827
Afternoon,13,B,83,BEECKMANS,135.920127796
Afternoon,13,B,83,BASILIX,176.610619469
Afternoon,13,B,86,TOUR ET TAXIS,159.402439024
Afternoon,13,B,86,TAMARIS,121.997159091
Afternoon,13,B,86,SAVONNERIE,152.913043478
Afternoon,13,B,86,RIBAUCOURT,167.046511628
Afternoon,13,B,86,QUATRE-VENTS,128.701649175
Afternoon,13,B,86,POUCHKINE,140.192913386
Afternoon,13,B,86,NEKKERSDAL,135.786764706
Afternoon,13,B,86,MERCHTEM,153.311320755
Afternoon,13,B,86,MACHTENS,90.978622328
Afternoon,13,B,86,JOSEPH BAECK,116.474603175
Afternoon,13,B,86,GARE DE L'OUEST,123.892810458
Afternoon,13,B,86,ETANGS NOIRS,151.295194508
Afternoon,13,B,86,ENTREPOT,155.814254860
Afternoon,13,B,86,ELEPHANT,153.994818653
Afternoon,13,B,86,DUCHESSE BRABANT,160.766071429
Afternoon,13,B,86,DUBOIS,107.740484429
Afternoon,13,B,86,DIEUDONNE LEFEVRE,150.848101266
Afternoon,13,B,86,CONDOR,97
Afternoon,13,B,86,COMTE DE FLANDRE,160.632947977
Afternoon,13,B,86,BORNE,150.675257732
Afternoon,13,B,86,BOCKSTAEL,143.539735099
Afternoon,13,B,86,AVENUE DU PORT,163.982620321
Afternoon,13,B,87,THYM,97.559740260
