Stop Name,Mode,Day Of Week,Line Id,Avg. Delay Seconds
LUTHER,B,Monday,56,158.009146341
LUTHER,B,Tuesday,56,158.776666667
LUTHER,B,Wednesday,56,138.645614035
LUTHER,B,Thursday,56,130.909604520
LUTHER,B,Friday,56,139.121052632
LUTHER,B,Saturday,56,202.388297872
LUXEMBOURG,B,Sunday,95,143.782878412
LUXEMBOURG,B,Sunday,80,259.210982659
LUXEMBOURG,B,Sunday,64,219.467836257
LUXEMBOURG,B,Sunday,38,216.908854167
LUXEMBOURG,B,Sunday,34,202.327835052
LUXEMBOURG,B,Sunday,27,310.837837838
LUXEMBOURG,B,Sunday,21,291.680216802
LUXEMBOURG,B,Sunday,12,231.397745572
LUXEMBOURG,B,Monday,95,94.707997065
LUXEMBOURG,B,Monday,80,106.677680798
LUXEMBOURG,B,Monday,64,117.686131387
LUXEMBOURG,B,Monday,38,104.950554529
LUXEMBOURG,B,Monday,34,90.891706648
LUXEMBOURG,B,Monday,27,201.756089194
LUXEMBOURG,B,Monday,21,166.955056180
LUXEMBOURG,B,Monday,12,152.142236025
LUXEMBOURG,B,Tuesday,95,86.797811360
LUXEMBOURG,B,Tuesday,80,112.097193703
LUXEMBOURG,B,Tuesday,64,127.211805556
LUXEMBOURG,B,Tuesday,38,112.266324627
LUXEMBOURG,B,Tuesday,34,100.396426208
LUXEMBOURG,B,Tuesday,27,215.669056604
LUXEMBOURG,B,Tuesday,21,187.337548103
LUXEMBOURG,B,Tuesday,12,179.287967290
LUXEMBOURG,B,Wednesday,95,84.582844575
LUXEMBOURG,B,Wednesday,80,105.720238095
LUXEMBOURG,B,Wednesday,64,108.052505967
LUXEMBOURG,B,Wednesday,38,102.085910653
LUXEMBOURG,B,Wednesday,34,91.299107143
LUXEMBOURG,B,Wednesday,27,206.678671919
LUXEMBOURG,B,Wednesday,21,152.680754717
LUXEMBOURG,B,Wednesday,12,153.262004175
LUXEMBOURG,B,Thursday,95,86.315022422
LUXEMBOURG,B,Thursday,80,105.408536585
LUXEMBOURG,B,Thursday,64,90.868794326
LUXEMBOURG,B,Thursday,38,103.553472988
LUXEMBOURG,B,Thursday,34,83.227138643
LUXEMBOURG,B,Thursday,27,227.996158771
LUXEMBOURG,B,Thursday,21,143.346224678
LUXEMBOURG,B,Thursday,12,166.729646697
LUXEMBOURG,B,Friday,95,88.248226950
LUXEMBOURG,B,Friday,80,105.819645733
LUXEMBOURG,B,Friday,64,105.158844765
LUXEMBOURG,B,Friday,38,100.205658324
LUXEMBOURG,B,Friday,34,84.280314961
LUXEMBOURG,B,Friday,27,209.950990615
LUXEMBOURG,B,Friday,21,146.745014245
LUXEMBOURG,B,Friday,12,141.960567823
LUXEMBOURG,B,Saturday,95,153.242059146
LUXEMBOURG,B,Saturday,80,200.355126300
LUXEMBOURG,B,Saturday,64,247.862831858
LUXEMBOURG,B,Saturday,38,216.252662149
LUXEMBOURG,B,Saturday,34,224.102011494
LUXEMBOURG,B,Saturday,27,261.039972900
LUXEMBOURG,B,Saturday,21,262.742166517
LUXEMBOURG,B,Saturday,12,254.836538462
MA CAMPAGNE,B,Sunday,54,289.761840325
MA CAMPAGNE,B,Monday,54,103.827709611
MA CAMPAGNE,B,Tuesday,54,126.426758329
MA CAMPAGNE,B,Wednesday,54,112.797012899
MA CAMPAGNE,B,Thursday,54,113.797413793
MA CAMPAGNE,B,Friday,54,102.019230769
MA CAMPAGNE,B,Saturday,54,218.589171975
MA CAMPAGNE,T,Sunday,92,212.286259542
MA CAMPAGNE,T,Monday,92,117.983987603
MA CAMPAGNE,T,Tuesday,92,138.916040510
MA CAMPAGNE,T,Wednesday,92,139.948532731
MA CAMPAGNE,T,Thursday,92,149.938604651
MA CAMPAGNE,T,Friday,92,121.094555874
MA CAMPAGNE,T,Saturday,92,201.356443719
MABRU,T,Sunday,3,164.108518086
MABRU,T,Monday,3,88.195064630
MABRU,T,Tuesday,3,92.796780684
MABRU,T,Wednesday,3,84.148730351
MABRU,T,Thursday,3,74.171735242
MABRU,T,Friday,3,75.195856874
MABRU,T,Saturday,3,138.816037736
MACHTENS,B,Sunday,86,138.067231981
MACHTENS,B,Sunday,53,203.004005340
MACHTENS,B,Sunday,49,181.001290323
MACHTENS,B,Monday,86,87.309497697
MACHTENS,B,Monday,53,112.581703470
MACHTENS,B,Monday,49,85.999470058
MACHTENS,B,Tuesday,86,89.286109574
MACHTENS,B,Tuesday,53,114.399190829
MACHTENS,B,Tuesday,49,92.499729584
MACHTENS,B,Wednesday,86,89.827649770
MACHTENS,B,Wednesday,53,113.468946895
MACHTENS,B,Wednesday,49,92.675845791
MACHTENS,B,Thursday,86,83.797546012
MACHTENS,B,Thursday,53,109.660589060
MACHTENS,B,Thursday,49,93.490846682
MACHTENS,B,Friday,86,92.761181435
MACHTENS,B,Friday,53,102.356652949
MACHTENS,B,Friday,49,88.322463768
MACHTENS,B,Saturday,86,127.873917228
MACHTENS,B,Saturday,53,179.845588235
MACHTENS,B,Saturday,49,187.248630887
MADOU,B,Sunday,66,200.022123894
MADOU,B,Sunday,65,205.468085106
MADOU,B,Sunday,63,215.936986301
MADOU,B,Sunday,29,219.123209169
MADOU,B,Monday,66,89.403050109
MADOU,B,Monday,65,101.557522124
MADOU,B,Monday,63,116.548717949
MADOU,B,Monday,29,109.315394243
MADOU,B,Tuesday,66,94.320960699
MADOU,B,Tuesday,65,111.067114094
MADOU,B,Tuesday,63,118.773083887
MADOU,B,Tuesday,29,115.978276104
MADOU,B,Wednesday,66,82.497058824
MADOU,B,Wednesday,65,95.748427673
MADOU,B,Wednesday,63,109.813112283
MADOU,B,Wednesday,29,97.018987342
MADOU,B,Thursday,66,78.507109005
MADOU,B,Thursday,65,90.880341880
MADOU,B,Thursday,63,106.511936340
MADOU,B,Thursday,29,102.906528190
MADOU,B,Friday,66,82.258474576
MADOU,B,Friday,65,79.268398268
MADOU,B,Friday,63,108.844897959
MADOU,B,Friday,29,101.725290698
MADOU,B,Saturday,66,192.056497175
MADOU,B,Saturday,65,162.286713287
MADOU,B,Saturday,63,195.270466321
MADOU,B,Saturday,29,201.103783784
MADOU,M,Sunday,6,198.886690647
MADOU,M,Sunday,2,141.071501532
MADOU,M,Monday,6,165.755752212
MADOU,M,Monday,2,113.035691922
MADOU,M,Tuesday,6,164.121802680
MADOU,M,Tuesday,2,119.247923323
MADOU,M,Wednesday,6,103.626853377
MADOU,M,Wednesday,2,100.977966102
MADOU,M,Thursday,6,101.457943925
MADOU,M,Thursday,2,104.076723017
MADOU,M,Friday,6,93.281895504
MADOU,M,Friday,2,89.247967480
MADOUX,T,Sunday,44,215.396782842
MADOUX,T,Sunday,39,220.384120172
MADOUX,T,Monday,44,106.186024551
MADOUX,T,Monday,39,104.762909091
MADOUX,T,Tuesday,44,111.121002593
MADOUX,T,Tuesday,39,102.226539589
MADOUX,T,Wednesday,44,97.814814815
MADOUX,T,Wednesday,39,98.412391094
MADOUX,T,Thursday,44,104.259075908
MADOUX,T,Thursday,39,106.082748948
MADOUX,T,Friday,44,104.748760331
MADOUX,T,Friday,39,99.078459344
MADOUX,T,Saturday,44,167.965591398
MADOUX,T,Saturday,39,176.503610108
MAELBEEK,B,Sunday,64,192.883720930
MAELBEEK,B,Sunday,59,299.131097561
MAELBEEK,B,Monday,64,107.865909091
MAELBEEK,B,Monday,59,112.822195704
MAELBEEK,B,Tuesday,64,134.176211454
MAELBEEK,B,Tuesday,59,137.250561798
MAELBEEK,B,Wednesday,64,102.611731844
MAELBEEK,B,Wednesday,59,127.783206107
MAELBEEK,B,Thursday,64,102.404669261
MAELBEEK,B,Thursday,59,109.380462725
MAELBEEK,B,Friday,64,105.857740586
MAELBEEK,B,Friday,59,128.951406650
MAELBEEK,B,Saturday,64,246.674556213
MAELBEEK,B,Saturday,59,223.837606838
MAELBEEK,M,Sunday,5,162.442417332
MAELBEEK,M,Sunday,1,143.366507177
MAELBEEK,M,Monday,5,78.281168831
MAELBEEK,M,Monday,1,74.415923567
MAELBEEK,M,Tuesday,5,84.463269358
MAELBEEK,M,Tuesday,1,79.252240717
MAELBEEK,M,Wednesday,5,81.987555556
MAELBEEK,M,Wednesday,1,79.542581212
MAELBEEK,M,Thursday,5,80.356756757
MAELBEEK,M,Thursday,1,74.165137615
MAELBEEK,M,Friday,5,76.005256242
MAELBEEK,M,Friday,1,77.671568627
MAES,B,Sunday,21,222.799247177
MAES,B,Monday,21,100.586186883
MAES,B,Tuesday,21,113.189947399
MAES,B,Wednesday,21,120.562624254
MAES,B,Thursday,21,87.543154762
MAES,B,Friday,21,62.952577320
MAES,B,Saturday,21,152.297274276
MAI,B,Sunday,29,207.070175439
MAI,B,Monday,29,108.935514918
MAI,B,Tuesday,29,108.327672328
MAI,B,Wednesday,29,110.775453278
MAI,B,Thursday,29,98.171755725
MAI,B,Friday,29,107.684824903
MAI,B,Saturday,29,195.246753247
MAISON D'ERASME,B,Sunday,49,195.678966790
MAISON D'ERASME,B,Monday,49,96.934482759
MAISON D'ERASME,B,Tuesday,49,109.165311653
MAISON D'ERASME,B,Wednesday,49,102.426267281
MAISON D'ERASME,B,Thursday,49,99.985765125
MAISON D'ERASME,B,Friday,49,101.576271186
MAISON D'ERASME,B,Saturday,49,210.525252525
MALIBRAN,B,Sunday,60,215.270886076
MALIBRAN,B,Sunday,38,212.207446809
MALIBRAN,B,Monday,60,128.827956989
MALIBRAN,B,Monday,38,108.233239437
MALIBRAN,B,Tuesday,60,148.590909091
MALIBRAN,B,Tuesday,38,118.766343826
MALIBRAN,B,Wednesday,60,142.407692308
MALIBRAN,B,Wednesday,38,97.769434629
MALIBRAN,B,Thursday,60,127.326923077
MALIBRAN,B,Thursday,38,107.549180328
MALIBRAN,B,Friday,60,129.370078740
MALIBRAN,B,Friday,38,115.753721245
MALIBRAN,B,Saturday,60,241.099303136
MALIBRAN,B,Saturday,38,208.708602151
MANNEKEN-PIS,B,Sunday,48,239.343042071
MANNEKEN-PIS,B,Monday,48,160.506627393
MANNEKEN-PIS,B,Tuesday,48,172.364221364
MANNEKEN-PIS,B,Wednesday,48,165.127819549
MANNEKEN-PIS,B,Thursday,48,159.240356083
MANNEKEN-PIS,B,Friday,48,136.412
MANNEKEN-PIS,B,Saturday,48,237.256842105
MANOIR D'ANJOU,B,Sunday,36,136.129770992
MANOIR D'ANJOU,B,Monday,36,109.336976321
MANOIR D'ANJOU,B,Tuesday,36,131.398290598
MANOIR D'ANJOU,B,Wednesday,36,120.148464164
MANOIR D'ANJOU,B,Thursday,36,137.594405594
MANOIR D'ANJOU,B,Friday,36,140.510152284
MANOIR D'ANJOU,B,Saturday,36,201.929648241
MARCEL THIRY,B,Sunday,79,250.994584838
MARCEL THIRY,B,Sunday,45,202.940259740
MARCEL THIRY,B,Sunday,42,134.373655914
MARCEL THIRY,B,Sunday,29,229.367052023
MARCEL THIRY,B,Monday,79,138.102242152
MARCEL THIRY,B,Monday,45,96.376429200
MARCEL THIRY,B,Monday,42,126.804941482
MARCEL THIRY,B,Monday,29,108.917098446
MARCEL THIRY,B,Tuesday,79,137.576315789
MARCEL THIRY,B,Tuesday,45,100.405278040
MARCEL THIRY,B,Tuesday,42,126.072704082
MARCEL THIRY,B,Tuesday,29,107.545336788
MARCEL THIRY,B,Wednesday,79,118.678887484
MARCEL THIRY,B,Wednesday,45,102.678304239
MARCEL THIRY,B,Wednesday,42,117.133574007
MARCEL THIRY,B,Wednesday,29,104.926186292
MARCEL THIRY,B,Thursday,79,134.719921105
MARCEL THIRY,B,Thursday,45,99.501923077
MARCEL THIRY,B,Thursday,42,120.326027397
MARCEL THIRY,B,Thursday,29,104.682758621
MARCEL THIRY,B,Friday,79,127.640883978
MARCEL THIRY,B,Friday,45,93.759036145
MARCEL THIRY,B,Friday,42,118.902017291
MARCEL THIRY,B,Friday,29,96.978208232
MARCEL THIRY,B,Saturday,79,236.151879699
MARCEL THIRY,B,Saturday,45,173.485596708
MARCEL THIRY,B,Saturday,42,101.173652695
MARCEL THIRY,B,Saturday,29,201.076576577
MAREYDE,B,Sunday,36,243.674311927
MAREYDE,B,Monday,36,130.329683698
MAREYDE,B,Tuesday,36,147.711051931
MAREYDE,B,Wednesday,36,132.711442786
MAREYDE,B,Thursday,36,135.3
MAREYDE,B,Friday,36,135.060150376
MAREYDE,B,Saturday,36,225.372197309
MARGUERITE,B,Sunday,63,205.753731343
MARGUERITE,B,Monday,63,102.719360568
MARGUERITE,B,Tuesday,63,120.389770723
MARGUERITE,B,Wednesday,63,104.359375
MARGUERITE,B,Thursday,63,103.945945946
MARGUERITE,B,Friday,63,107.565055762
MARGUERITE,B,Saturday,63,192.109965636
MARGUERITE DURAS,T,Sunday,51,218.336154776
MARGUERITE DURAS,T,Monday,51,115.314641745
MARGUERITE DURAS,T,Tuesday,51,126.429673321
MARGUERITE DURAS,T,Wednesday,51,121.263058527
MARGUERITE DURAS,T,Thursday,51,124.781425891
MARGUERITE DURAS,T,Friday,51,129.083333333
MARGUERITE DURAS,T,Saturday,51,204.516949153
MARICOLLES,B,Sunday,87,212.962750716
MARICOLLES,B,Monday,87,95.876003568
MARICOLLES,B,Tuesday,87,108.859359845
MARICOLLES,B,Wednesday,87,101.610044313
MARICOLLES,B,Thursday,87,113.240404040
MARICOLLES,B,Friday,87,97.614561028
MARICOLLES,B,Saturday,87,226.752450980
MARIE CURIE,B,Sunday,74,238.819209040
MARIE CURIE,B,Monday,74,158.770531401
MARIE CURIE,B,Tuesday,74,165.609523810
MARIE CURIE,B,Wednesday,74,146.130699088
MARIE CURIE,B,Thursday,74,145.8
MARIE CURIE,B,Friday,74,156.203045685
MARIE CURIE,B,Saturday,74,175.659192825
MARIE DEPAGE,B,Sunday,60,230.184895833
MARIE DEPAGE,B,Monday,60,170.840909091
MARIE DEPAGE,B,Tuesday,60,164.877697842
MARIE DEPAGE,B,Wednesday,60,176.101286174
MARIE DEPAGE,B,Thursday,60,164.432432432
MARIE DEPAGE,B,Friday,60,179.754022989
MARIE DEPAGE,B,Saturday,60,234.709382151
MARIE-CHRISTINE,B,Monday,57,197.172839506
MARIE-CHRISTINE,B,Tuesday,57,195.482857143
MARIE-CHRISTINE,B,Wednesday,57,210.210594315
MARIE-CHRISTINE,B,Thursday,57,183.943231441
MARIE-CHRISTINE,B,Friday,57,194.189309577
MARIE-CHRISTINE,T,Sunday,93,217.037280702
MARIE-CHRISTINE,T,Monday,93,114.496559633
MARIE-CHRISTINE,T,Tuesday,93,112.641121495
MARIE-CHRISTINE,T,Wednesday,93,105.498108449
MARIE-CHRISTINE,T,Thursday,93,109.266666667
MARIE-CHRISTINE,T,Friday,93,112.753816794
MARIE-CHRISTINE,T,Saturday,93,187.950286807
MARIE-JOSE,T,Sunday,25,363.4
MARIE-JOSE,T,Sunday,8,199.918
MARIE-JOSE,T,Monday,25,132.428571429
MARIE-JOSE,T,Monday,8,94.463211772
MARIE-JOSE,T,Tuesday,25,145.818181818
MARIE-JOSE,T,Tuesday,8,106.852047556
MARIE-JOSE,T,Wednesday,25,217
MARIE-JOSE,T,Wednesday,8,98.055160142
MARIE-JOSE,T,Thursday,25,208
MARIE-JOSE,T,Thursday,8,96.877475248
MARIE-JOSE,T,Friday,8,98.710893855
MARIE-JOSE,T,Saturday,25,249.5
MARIE-JOSE,T,Saturday,8,178.610335196
MARIUS RENARD,T,Sunday,81,159.924050633
MARIUS RENARD,T,Monday,81,101.023342670
MARIUS RENARD,T,Tuesday,81,80.991143911
MARIUS RENARD,T,Wednesday,81,80.130718954
MARIUS RENARD,T,Thursday,81,57.125874126
MARIUS RENARD,T,Friday,81,83.134782609
MARIUS RENARD,T,Saturday,81,185
MARLOW,T,Sunday,97,222.947368421
MARLOW,T,Sunday,92,236.190283401
MARLOW,T,Monday,97,112.291666667
MARLOW,T,Monday,92,102.315085158
MARLOW,T,Tuesday,97,101.785969084
MARLOW,T,Tuesday,92,98.909827761
MARLOW,T,Wednesday,97,78.196787149
MARLOW,T,Wednesday,92,69.634719711
MARLOW,T,Thursday,97,70.563725490
MARLOW,T,Thursday,92,74.460807601
MARLOW,T,Friday,97,76.562857143
MARLOW,T,Friday,92,70.634408602
MARLOW,T,Saturday,97,195.844488189
MARLOW,T,Saturday,92,190.643625192
MARLY,B,Monday,57,169.682352941
MARLY,B,Tuesday,57,181.783964365
MARLY,B,Wednesday,57,160.676190476
MARLY,B,Thursday,57,158.820717131
MARLY,B,Friday,57,161.304721030
MARMOTTE,B,Monday,76,162.947089947
MARMOTTE,B,Tuesday,76,185.6
MARMOTTE,B,Wednesday,76,189.190082645
MARMOTTE,B,Thursday,76,179.021739130
MARMOTTE,B,Friday,76,181.4125
MARMOTTE,B,Saturday,76,322.45
MARTIN LUTH. KING,B,Sunday,74,242.401129944
MARTIN LUTH. KING,B,Monday,74,156.203271028
MARTIN LUTH. KING,B,Tuesday,74,162.923280423
MARTIN LUTH. KING,B,Wednesday,74,140.427983539
MARTIN LUTH. KING,B,Thursday,74,127.440909091
MARTIN LUTH. KING,B,Friday,74,136.951923077
MARTIN LUTH. KING,B,Saturday,74,174.114832536
MASUI,B,Sunday,58,236.669703872
MASUI,B,Monday,58,116.251662971
MASUI,B,Tuesday,58,121.629399586
MASUI,B,Wednesday,58,99.871761658
MASUI,B,Thursday,58,94.766884532
MASUI,B,Friday,58,98.383947939
MASUI,B,Saturday,58,234.467803030
MASUI,T,Sunday,93,210.307291667
MASUI,T,Sunday,3,168.514644351
MASUI,T,Monday,93,100.777202073
MASUI,T,Monday,3,95.398210291
MASUI,T,Tuesday,93,88.57421875
MASUI,T,Tuesday,3,101.945332212
MASUI,T,Wednesday,93,86.578465063
MASUI,T,Wednesday,3,76.394259819
MASUI,T,Thursday,93,84.036734694
MASUI,T,Thursday,3,81.585201794
MASUI,T,Friday,93,95.046966732
MASUI,T,Friday,3,79.284037559
MASUI,T,Saturday,93,196.540145985
MASUI,T,Saturday,3,135.918918919
MATISSE,B,Sunday,65,179.718309859
MATISSE,B,Monday,65,96.559907834
MATISSE,B,Tuesday,65,111.779859485
MATISSE,B,Wednesday,65,93.209558824
MATISSE,B,Thursday,65,77.516393443
MATISSE,B,Friday,65,99.561904762
MATISSE,B,Saturday,65,199.579710145
MAX WALLER,B,Sunday,50,264.738721805
MAX WALLER,B,Monday,50,148.055013310
MAX WALLER,B,Tuesday,50,162.310760668
MAX WALLER,B,Wednesday,50,149.069879518
MAX WALLER,B,Thursday,50,131.644567219
MAX WALLER,B,Friday,50,157.385658915
MAX WALLER,B,Saturday,50,246.808411215
MAX WALLER,T,Sunday,97,232.811320755
MAX WALLER,T,Sunday,82,191.571258907
MAX WALLER,T,Monday,97,137.199775533
MAX WALLER,T,Monday,82,91.145221971
MAX WALLER,T,Tuesday,97,111.154078550
MAX WALLER,T,Tuesday,82,108.940429688
MAX WALLER,T,Wednesday,97,89.713195202
MAX WALLER,T,Wednesday,82,98.181194235
MAX WALLER,T,Thursday,97,83.745
MAX WALLER,T,Thursday,82,94.980540541
MAX WALLER,T,Friday,97,87.031666667
MAX WALLER,T,Friday,82,91.865771812
MAX WALLER,T,Saturday,97,198.332594235
MAX WALLER,T,Saturday,82,152.849858357
MAX-PLASKY,B,Sunday,63,204.107011070
MAX-PLASKY,B,Monday,63,107.574193548
MAX-PLASKY,B,Tuesday,63,116.051752922
MAX-PLASKY,B,Wednesday,63,104.507972665
MAX-PLASKY,B,Thursday,63,115.294871795
MAX-PLASKY,B,Friday,63,104.201465201
MAX-PLASKY,B,Saturday,63,193.932907348
MEIR,B,Sunday,49,208.442953020
MEIR,B,Sunday,46,146.767088608
MEIR,B,Monday,49,72.788056206
MEIR,B,Monday,46,64.849115505
MEIR,B,Tuesday,49,87.128654971
MEIR,B,Tuesday,46,72.301458671
MEIR,B,Wednesday,49,72.497409326
MEIR,B,Wednesday,46,61.208852006
MEIR,B,Thursday,49,79.895752896
MEIR,B,Thursday,46,68.269503546
MEIR,B,Friday,49,66.161290323
MEIR,B,Friday,46,71.833702882
MEIR,B,Saturday,49,172.371191136
MEIR,B,Saturday,46,144.950782998
MEIR,T,Sunday,81,186.344827586
MEIR,T,Monday,81,71.520241171
MEIR,T,Tuesday,81,81.547540984
MEIR,T,Wednesday,81,59.406956522
MEIR,T,Thursday,81,73.197468354
MEIR,T,Friday,81,58.970822281
MEIR,T,Saturday,81,147.070559611
MEISER,B,Sunday,63,207.807881773
MEISER,B,Sunday,12,246.904634581
MEISER,B,Monday,63,113.928754485
MEISER,B,Monday,12,153.740840725
MEISER,B,Tuesday,63,124.141758242
MEISER,B,Tuesday,12,165.899768697
MEISER,B,Wednesday,63,101.791297935
MEISER,B,Wednesday,12,147.161931818
MEISER,B,Thursday,63,118.456018519
MEISER,B,Thursday,12,155.651051625
MEISER,B,Friday,63,117.690072639
MEISER,B,Friday,12,138.901901902
MEISER,B,Saturday,63,191.015400411
MEISER,B,Saturday,12,273.447390932
MEISER,T,Sunday,62,227.147826087
MEISER,T,Sunday,7,199.052508751
MEISER,T,Monday,62,182.959635417
MEISER,T,Monday,7,80.927133269
MEISER,T,Tuesday,62,182.459558824
MEISER,T,Tuesday,25,96
MEISER,T,Tuesday,7,81.980430528
MEISER,T,Wednesday,62,176.560150376
MEISER,T,Wednesday,7,70.997864769
MEISER,T,Thursday,62,205.247252747
MEISER,T,Thursday,25,21.2
MEISER,T,Thursday,7,72.308791209
MEISER,T,Friday,62,178.719346049
MEISER,T,Friday,25,32.5
MEISER,T,Friday,7,68.502818489
MEISER,T,Saturday,62,217.188349515
MEISER,T,Saturday,25,43.4
MEISER,T,Saturday,7,150.857291667
MELARD,B,Sunday,28,274.75
MELARD,B,Monday,28,109.323361823
MELARD,B,Tuesday,28,111.686713287
MELARD,B,Wednesday,28,113.436802974
MELARD,B,Thursday,28,104.082524272
MELARD,B,Friday,28,102.419689119
MELARD,B,Saturday,28,245.023668639
MENNEKENS,T,Sunday,82,196.600591716
MENNEKENS,T,Monday,82,80.293262880
MENNEKENS,T,Tuesday,82,97.911309524
MENNEKENS,T,Wednesday,82,88.380304243
MENNEKENS,T,Thursday,82,94.367541766
MENNEKENS,T,Friday,82,81.921019108
MENNEKENS,T,Saturday,82,154.715476190
MERCATOR,B,Sunday,56,241.038369305
MERCATOR,B,Monday,57,179.994082840
MERCATOR,B,Monday,56,143.648884578
MERCATOR,B,Tuesday,57,155.129230769
MERCATOR,B,Tuesday,56,133.945349952
MERCATOR,B,Wednesday,57,183.429319372
MERCATOR,B,Wednesday,56,119.502332815
MERCATOR,B,Thursday,57,136.435897436
MERCATOR,B,Thursday,56,114.514806378
MERCATOR,B,Friday,57,192.855345912
MERCATOR,B,Friday,56,138.287634409
MERCATOR,B,Saturday,56,193.385658915
MERCHTEM,B,Sunday,86,190.239234450
MERCHTEM,B,Sunday,20,240.407079646
MERCHTEM,B,Monday,86,146.973333333
MERCHTEM,B,Monday,20,116.162491052
MERCHTEM,B,Tuesday,86,163.546599496
MERCHTEM,B,Tuesday,20,118.601620029
MERCHTEM,B,Wednesday,86,156.640495868
MERCHTEM,B,Wednesday,20,107.501010101
MERCHTEM,B,Thursday,86,160.253968254
MERCHTEM,B,Thursday,20,100.766723842
MERCHTEM,B,Friday,86,159.338461538
MERCHTEM,B,Friday,20,101.482014388
MERCHTEM,B,Saturday,86,184.010452962
MERCHTEM,B,Saturday,20,206.807783019
MERCURE,B,Sunday,60,260.529411765
MERCURE,B,Sunday,37,251.054313099
MERCURE,B,Monday,60,137.795709908
MERCURE,B,Monday,37,174.373570521
MERCURE,B,Tuesday,60,133.885593220
MERCURE,B,Tuesday,37,182.974930362
MERCURE,B,Wednesday,60,134.772334294
MERCURE,B,Wednesday,37,160.771825397
MERCURE,B,Thursday,60,131.328389831
MERCURE,B,Thursday,37,147.523809524
MERCURE,B,Friday,60,134.175704989
MERCURE,B,Friday,37,147.734972678
MERCURE,B,Saturday,60,243.18359375
MERCURE,B,Saturday,37,246.739299611
MERLO,T,Sunday,97,243.278978389
MERLO,T,Sunday,82,176.245641838
MERLO,T,Monday,97,114.385838150
MERLO,T,Monday,82,86.747545582
MERLO,T,Tuesday,97,99.549958712
MERLO,T,Tuesday,82,97.645821804
MERLO,T,Wednesday,97,92.829760404
MERLO,T,Wednesday,82,93.838735818
MERLO,T,Thursday,97,77.970297030
MERLO,T,Thursday,82,85.36625
MERLO,T,Friday,97,76.371794872
MERLO,T,Friday,82,84.552356021
MERLO,T,Saturday,97,202.275316456
MERLO,T,Saturday,82,143.154511743
MERODE,B,Sunday,80,235.019400353
MERODE,B,Sunday,61,239.716589862
MERODE,B,Sunday,27,238.003533569
MERODE,B,Monday,80,107.6625
MERODE,B,Monday,61,125.579866889
MERODE,B,Monday,27,130.577574048
MERODE,B,Tuesday,80,122.004613019
MERODE,B,Tuesday,61,137.746478873
MERODE,B,Tuesday,27,165.385139741
MERODE,B,Wednesday,80,112.263082437
MERODE,B,Wednesday,61,111.968831169
MERODE,B,Wednesday,27,155.265748031
MERODE,B,Thursday,80,107.581901489
MERODE,B,Thursday,61,133.555762082
MERODE,B,Thursday,27,148.433962264
MERODE,B,Friday,80,104.526119403
MERODE,B,Friday,61,115.288172043
MERODE,B,Friday,27,132.747028862
MERODE,B,Saturday,80,226.818181818
MERODE,B,Saturday,61,194.416058394
MERODE,B,Saturday,27,197.406553398
MERODE,M,Sunday,5,163.116031887
MERODE,M,Sunday,1,156.126151665
MERODE,M,Monday,5,80.414207104
MERODE,M,Monday,1,78.185590515
MERODE,M,Tuesday,5,83.252944188
MERODE,M,Tuesday,1,82.558981233
MERODE,M,Wednesday,5,81.249303621
MERODE,M,Wednesday,1,83.801846154
MERODE,M,Thursday,5,77.241900648
MERODE,M,Thursday,1,79.143139191
MERODE,M,Friday,5,77.308499475
MERODE,M,Friday,1,84.132893497
MERODE,T,Sunday,81,175.085
MERODE,T,Monday,81,73.353287537
MERODE,T,Tuesday,81,85.842639594
MERODE,T,Wednesday,81,81.462057336
MERODE,T,Thursday,81,77.997101449
MERODE,T,Friday,81,73.210862620
MERODE,T,Saturday,81,142.601466993
MERTENS,B,Sunday,36,208.147058824
MERTENS,B,Monday,36,124.650943396
MERTENS,B,Tuesday,36,149.842778793
MERTENS,B,Wednesday,36,138.405152225
MERTENS,B,Thursday,36,128.269794721
MERTENS,B,Friday,36,133.756329114
MERTENS,B,Saturday,36,204.403785489
MESSIDOR,T,Sunday,92,227.635922330
MESSIDOR,T,Sunday,51,162.228406910
MESSIDOR,T,Sunday,4,147.911428571
MESSIDOR,T,Monday,92,108.749642346
MESSIDOR,T,Monday,51,100.457813646
MESSIDOR,T,Monday,4,80.782608696
MESSIDOR,T,Tuesday,92,108.767624021
MESSIDOR,T,Tuesday,51,112.631741140
MESSIDOR,T,Tuesday,4,88.307353865
MESSIDOR,T,Wednesday,92,77.439252336
MESSIDOR,T,Wednesday,51,111.718181818
MESSIDOR,T,Wednesday,4,74.759242561
MESSIDOR,T,Thursday,92,79.329787234
MESSIDOR,T,Thursday,51,112.426409904
MESSIDOR,T,Thursday,4,70.223514212
MESSIDOR,T,Friday,92,72.864406780
MESSIDOR,T,Friday,51,107.140157480
MESSIDOR,T,Friday,4,72.335989376
MESSIDOR,T,Saturday,92,187.112338858
MESSIDOR,T,Saturday,51,163.907936508
MESSIDOR,T,Saturday,4,144.357749469
